OTUID,V92S41260,SSLF1563,SLS31664,SFR2044,V57VSLS520,VSLS52145,SSL2246,SL529,Soil72,SOIL72,SOIL82,S4WOOD,SOIL4,SOIL4FRASS,SOILA,SOILVELVET,SWOODSPIDER,V88soil,SLSU856,SLS4957
0de0b6db025269e8a02170340bca9259,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eaec4c783a380c4f3de5d21ecd671bf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e7c1597efc980f366dd242f5e485690,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0
c122e6a7629643f3bb4f21395536ce70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
48c7ae3e20df6c015f510a1b86676f84,0,0,0,0,0,0,0,0,0,0,0,40,271,0,1231,0,0,0,0,0
251c8c135e0e21451659c2fd4dc8b926,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38c6a8d6efd35e5f28cced1ed51b316e,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
1cffe8645e9447e259e5caabee9a7c2a,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
06e6babbf2579e2112c1312eb7c0227c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479
3c4a3023d9cea0775f1d1d0d04071f13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72d9d7070101d34fb3cb61a415fe2b20,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0
b2b1503d251488a42fa81284f1429f40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a71a9c74039fa9473d5bd55b834559c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
af4b7bd3341086d98410206963db2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0
33b60f02ece50287006c4e8885904a86,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
aaa2af79dfd9f3a44a1071c3646f3f51,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc100191866e76893ce25dcb6ba15fe7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
8e6156c99eb10230ebeead617580d351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f40c60ae23dbfbe33a97fa6336be3665,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
751c832c53890b42571b8c03b2ac777a,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618d08cc1e183e60741dcb01f1d9b5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5b3f50fcfc29f207a9c19e860b34a0f,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0
bb778645e52c3afa63ac8189fa124f0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
1b6778c87dde894042d9d40026200aab,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
6f48a476e121d505153d0732b372cee4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
b153e996d3fff3894a8e7db95d27a6c9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
de611898a25a42dd3b37b35b8edf5671,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
f5c9fc8d2e71455b6afc54efb99fc899,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
c1f7646cbaf1441ba8e6f6b71882c220,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880a36e0ab3cab21435b951a154abe4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9d79e5c6d8e179e1a1168cbd77ced7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891346967ed97e6740bd37dc5b9ed23,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,54,0,0,0,0
123181812969c4df301297294bc4126c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0e8dc65c35be980cd4437528646c71f7,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
5cf3cae1597c9fca9ec43f0217ac341a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dd11bf56d7e8a8f83e372582ecc481b,0,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,0,214,0,0,0
0ca655be7b3d5ccb5f34dd2a1c3c03a9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
79f9f03a7bc7511b03d44164fb2055fb,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
4998bb5f812b6f0fcda2b5e58415852e,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
03258d27b45fd1b24b733bc610a17ec2,0,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc135942671f4daeb13608c890ed29ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
d8e71e466c4d99919d4aeb6479d24182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
52ba96bdd418d57aa988237d7950ace5,0,0,0,0,0,0,0,0,71,0,0,119,0,0,0,0,0,0,0,0
ae14adc06b9de436a7a641271ebd4ef1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ef2909bb6213d5ffe6213326e3f473c,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
fbe190dd8d127948403abdca93d8120b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3451793fe6fff085bcc23155eb8b7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f987eb2615cd8dd605297a33f14734fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a67b9a5990dcb3677d5e3275ba617c22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
bbcdb1aa8f3c9f1afb2a03ffa00364e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9f9eac4cd85c7eb4706469335967241,0,0,0,0,0,0,0,0,19,0,0,4997,0,0,0,0,721,0,0,0
f1337564eb482c63f85fe0c3f6bb84b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac52a85376ccc284e56fa5f98afb8b8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01c5302e28ec1e4c4902de625058e8e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
b1d60982996ffd2bf1d70554fa5a0046,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0
b4aecd71c1774f11e87e1e63e9b55eee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5d9057434e29ec77928a9b0686496f6,0,0,0,0,0,0,0,0,36,0,0,234,0,0,0,0,0,0,0,0
672c46aecb1f46f04bfefc1acadc2f48,0,0,0,0,0,0,0,0,0,0,0,41,0,14,0,31,0,0,0,0
5ec2f6b4c719d09d3d7527fbd7d22ec5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61d7ab70ce6ba144167cb7df176ed1ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4fb10bd2507939e286bc2d7d65cd8a18,0,0,0,0,0,0,0,0,0,0,0,74,0,0,22,0,0,0,0,0
bf91e47eecae630fd0d91235418cabc0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
c372385d9c73bf98cbee4f9067583794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1efe7acf66c208fe9895d472aef47ff4,0,0,0,0,0,0,0,0,0,0,22,29,0,0,0,0,0,0,0,0
1c3da449ef6259b608bbc304ed6c19bb,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399838441648b1ae468013386f728933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48c33e00aefacbba27b75959eb52d6c7,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
5a880755f15e3dca596c847936ea3ba9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ff4fe8b0dc83f6794f9cdf1fd7ff4a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a20f0e6896acb9f509f3f2784d1ab55,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442e9b32409b56be53cd218f6c4fbf3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
568e6d220a86d9483887074db15a7fb9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461abef281d6b2df960b1045b6588e8e,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a57f56d3fffa203c3fdce1630303553,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96a5016e706cd0da82268b87d1db0eb6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
e2433d61ae35878926abf737d6b45678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
021706c86c8c6883930d13186227e83f,0,0,0,0,0,0,0,0,34,9,0,6073,0,0,0,0,1174,0,0,0
7f70e5399a9d378a6f8c675c64970bee,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
4d4a015b775cdcf2073326ed65ecbdf9,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
aa72703cc5fa35a88d8bc3a0551b8a19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
b5460b03d9bd7d2eaa0930696f3d7fa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
85b8956f146d2e56e32b662d12f6796c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01187d9fbfef55d032d7ceabe338d7ad,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942e45af633f43f89ecf5aec1df6353f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
c6fb39ea5cde28915a4dad7458298c1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e12bf91b1f42f756064fb08836e95b3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
d14336285ab91468c5c0c909a1856baf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
80e03dfcd9eab6ad9031a5d25ae9b06d,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49f83de4713e4c7161125da2b957bb00,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
679e14a99146cb3c36e84c6ea3e337b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60eea67d2243bc7598639a709cf9e06e,0,0,0,0,0,0,0,0,0,0,0,89,334,0,166,0,0,47,0,0
f2ac8fb93513757213d4e7cc9bdd184e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0846b742617de4832442e050bd84f2de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fcc62226698063e7640eb9b486d5ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e56ccc3ef92b2c4f0757bfcb17a6e31e,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
4744cbab8e2973c57bd200e967ed40d4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8e84d921f43ec9814272533f8f768ef4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,0,0
d018c39b3633c0e83990f312f9f0d39f,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,17,0,0,0
edd5ac61fe0ce0d92e8dd9e8bf055d22,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c3b3d772895ea41924b8d5f94f62124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da0f38d618f99623f253c33016b727c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
9d3966164cdcff44e5a51c7a913c5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51bae1eac7a73c4e14e2f2853c1beb52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
23d2bb079540c4437bf1d20491e07cce,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,89,0,0,0
e693edb958b08e4cd77e417aa493c9e0,0,0,0,0,0,0,0,0,49,0,0,820,0,0,0,0,92,0,0,0
e73fa27dbcfec26032c3388b7e874ff9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4240ef7fbfbfb4d9a687c1fa3c24a00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
93bcdcda39990e2af2eb09c5bea75160,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
85c391de5cc5069c3e32ee3d2e2c9d8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893d281b341f2b749ae0c60fa9020cc8,0,0,0,0,0,0,0,0,0,0,0,247,24,0,0,0,43,0,0,0
809e58abe33b6437e841700487ee7220,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
e52955a7234567a1b0a1e306d74a69bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
116831fb2045d9c223bdd0d823314aee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f6b321d98733e96819bf54b344b073e,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
f3fe479107123e571d9e37aa2ef924d8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
74b53e396c3fa32181af3f7ec1ca1432,0,0,0,0,0,0,0,0,1548,437,1284,216002,824,139,508,82,27703,419,0,0
2d1b8a6a5d5c5a8cfe839f6ee964f4cf,0,0,0,0,0,0,0,0,0,0,0,43,77,0,106,0,0,0,0,0
d0def746717abf0716ec320c254f4d74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19a8c87684173ec5495810584c6bfba9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
7ff78434f712f29d6ed9f0005010e054,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
80d7a1c097bc79020626f31d5b257f19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08b2e5c4556215d8071ad39da598b0df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48f95319efb04fe3c8d467973a67270c,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0
a3ce1f58ad68a79bc56e0deefdcad1c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e62c9ab32fe5d6321c2f8e9a3a5d6de,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
d69abfe804335846f0f2518f479f2e07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
2be96fda78ded107f468c61e4b867dfd,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
b99aa396c5efc39c89d5d8b25fd75899,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0
bb4ffac35ffcd55d6c254fc298c232d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
8e4915b5daf27885f9ae72a3950f001b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaadaca183b0a8e7bf92c63733ec502,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0
a9c28c6ae2e215ff42a0dac7cbf47e7a,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
efc2e18db1f48370a161e334178e30fe,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
6c0f32a2f8f88176893ffeff45cece1a,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
7cd478fe6125ffc8e9979fc2d38f9d34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dee2733b9fcc00d43859bdca489f564,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272b511ed45ba20b881f31cc350472d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
91cc2ebaa173a74437c21f53467d5f7c,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63facfe891023d55ed08b915185e6be2,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0
98c9752250803f3af83688e4f9003abc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b653fef1fea12d5a991b6538a4b0460,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
4595fb0870258d80ce5453374178edd9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1ed736911ffc45501e41a2774a84f930,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
e95ff577079f8c41a6699a402a3e6204,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,24,0,0
09f39b0a06946f047822df47066e66f8,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
0b6fc0800d21ca196f04528a336512ab,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
688b70594dd9862c0cda2c3c823e479d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b649b6863e7fed27296b806f3ad9351,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5a5f06a61344f046db7d24288c5a2bde,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
a0e4dface44c34ffcfa764ee24eb03ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8460a28001af0f560a15af329ead095,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
72c1a4d6bae405d26f7e18343ef90632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
9daf475a6d55a0c14fa889d475f897e2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
f7d0c519c18ae866d113618e0f3d9caa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
eabccf42657d6f9c27393d79584c34cc,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
afc933a906c8338070efe1982214ffb6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852a09604806361f069ad43c1225753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80fe9de9c80a37c32748fc498d884ade,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8d2e114758235a56e1906c8025e8c28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
91a5535dcb97cac7ae3b956a0a73d437,0,0,0,0,0,0,0,0,5,0,5,594,0,0,0,0,105,0,0,0
502830824be938261b65277e8293c4e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48b2141ea2f016d1af8134581e813dfe,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
93191fa757306e587b1e97c7a1f28d2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
b4abfa96514708c22cce50a813b91554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9eaf3126b1a59d53885da5e5b61ab98f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cd2c759e53112ceead5f83fbd44ba2d,0,0,0,0,0,0,0,0,0,0,0,97,48,0,88,0,0,0,0,0
25e29824ce7101bcd2f60bbc7cd31802,0,0,0,0,0,0,0,0,1304,174,1001,2830,1483,202,1499,236,139,140,0,0
535824dbaad40fb0dc1d5100750d56a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826d334b9ed76199bb804d2d2c64ad37,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
ed8533ce193671b341dcf871fb1ebc09,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e573b8ba893b7c2527b1ecd8e7a25b1d,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c22f631ddce0203209eaa2d23424ddfc,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,16,23,0,0,0
55e85f334a72fcfcd3edfdbcd45b2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c847073fa7716ebb48fe2861b4178fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8704315c94904bfebaab4df5c8555f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee72151010a0ce2bb67ccbcf5fb21bfb,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
5eb551171011792f7ed3169bedb1870a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
5c2409c59b2f6ef07dc7996d9a6dd3bc,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46bda1e855347bfca7e1ee639f40f603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c7478bc710fb513aabe9c3a2a2b0c1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fbf3ed21b249b633c92835ab1640d7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9059164f251bea453b5b4fd7789d9b8,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
d55bab2237a32cb7f35e3b07129dee2b,0,0,0,0,0,0,0,0,0,0,222,318,0,0,0,0,0,0,0,0
be4430027dddbb0b11890f68c3da5ba9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7c7ba067cc9265d176d5bfa45851fe4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
303ce02423dd83ff9f92c2951652e5ab,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198c6dcd4730321f9c0199ebb56f53f7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae293802ee8b888e31171f981f0293ac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
efd1271f3366b1b556c49b7f56d1b6d3,0,0,0,0,0,0,0,0,0,0,0,306,101,143,65,0,0,0,0,0
5fe501704d072d4877c692a88410e83a,0,0,0,0,0,0,0,0,200,0,0,17046,0,0,0,0,1205,0,0,0
deee224ad038699949cba07d3383ef24,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,42,0,0,0,0
573b24dd975464e7ac7d81eafd8be393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680c419dafa2e1c42280bef79b3f141a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3dfa59fd0f19e943e069f02d561e9144,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9c3a89ae84509a420a12fe16cb24f7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e12962bd3691bb8f03fc0dba76484d17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754bcd4c49b9b7e90ad452456613aa82,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0
603ae80cf62c3546c08c04909b6a0101,0,0,0,0,0,0,0,0,5,2,18,88,0,0,0,237,2,49,0,0
9ff46677d81092cd2d87e3b9cdec3ba2,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
9d4282f8b47605795987e3c244bb90a3,0,0,0,0,0,0,0,0,39,0,0,101,0,0,0,0,0,0,0,0
4d3f224d2b54d4768ef658b3fc37733c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
5c4046ca50c38a217d758f967da90dd9,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
ac73ab722e913e2379b1f10470250ec3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
cdd175df85552d991da03b0ce9fa9c0d,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5fcd4f5cca5e9d62a9af81bbf56972f,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0
c5c5b424821d8ca3b173e18442ae2d20,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
ce5896e30b57d8923dc2b75df060127d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0
8a6ca7a0136a43b2217e2cee97851ae4,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
2b62ac19bf25e719cc330ca00efc6c18,0,0,0,0,0,0,0,0,3,0,0,1784,0,0,0,0,176,0,0,0
a6188a0f1ecdfcbae9c5b2250c31c8ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
35909a8f78586608e954402442100df2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
4dda8090398774c3f24a48f0d2a54013,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
6cee748f9c85ecb309607c2824f20b12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
71c4304d027f7f95ba8e1d9aa8fa94cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b979921d00d92eef4b9d623ac37962ac,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51bc040fa2f820c6d1323183378e8082,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
c12193a184e587a6ab3147c0c28ae402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0dba1c44cfdf129cf7ce03c60d57f5c5,0,0,0,0,0,0,0,0,116,21,30,840,260,0,0,0,425,0,0,0
4ca4190d566b8fdff243a98ed430c44c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d739b6ac211a2675ffb1f6d44cec435e,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,39,0,0,0
d8faf49d96294c51172e6e961b793103,0,0,0,0,0,0,0,0,10,0,0,287,0,0,0,0,0,0,0,0
802c9a7c6fc14e4ed2504bc7b6a26daf,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
